Gender,Age,Married,Number of Dependents,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue
Male,25,Yes,2,38.544002,-121.685559,1,54,Offer B,Yes,24.59,Yes,Yes,DSL,52.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,65.65,3566.7,0.0,0,1327.86,4894.56
Male,65,Yes,0,36.205465,-119.085807,7,62,Offer B,Yes,27.49,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.8,5629.55,0.0,0,1704.38,7333.93
Male,28,Yes,0,33.819385,-117.600213,1,38,No Offer,Yes,22.05,No,Yes,Cable,73.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,81.0,3084.9,0.0,0,837.9,3922.8
Male,67,Yes,0,39.69676,-121.644379,1,72,No Offer,Yes,17.71,Yes,Yes,Fiber Optic,4.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,109.55,7920.7,0.0,0,1275.12,9195.82
Male,52,Yes,0,33.631119,-117.567346,1,30,Offer C,Yes,28.85,Yes,Yes,Fiber Optic,6.0,Yes,Yes,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,94.4,2838.7,0.0,80,865.5,3784.2
Male,64,Yes,3,38.240769,-122.901041,6,71,Offer A,Yes,16.13,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,19.6,1387.45,0.0,0,1145.23,2532.68
Male,48,Yes,3,34.231053,-118.338307,1,60,No Offer,Yes,40.36,Yes,Yes,Fiber Optic,76.0,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,110.6,6586.85,36.38,80,2421.6,9052.07
Male,58,No,0,36.413433,-118.854708,0,51,Offer B,Yes,34.36,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Withdrawal,24.6,1266.4,47.91,0,1752.36,2970.85
Male,65,Yes,0,33.859171,-118.252272,8,22,No Offer,Yes,22.38,No,Yes,Fiber Optic,14.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1938.9,0.0,0,492.36,2431.26
Male,63,Yes,0,32.85723,-117.209774,1,68,Offer A,Yes,29.18,Yes,Yes,DSL,18.0,No,Yes,Yes,Yes,No,Yes,Yes,No,One Year,Yes,Bank Withdrawal,75.8,5293.95,0.0,90,1984.24,7368.19
Female,41,Yes,1,39.607831,-121.777959,6,52,No Offer,Yes,31.09,Yes,Yes,Fiber Optic,28.0,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,98.15,4993.4,0.0,0,1616.68,6610.08
Male,40,No,0,33.634626,-117.874882,0,5,Offer E,Yes,42.52,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,20.65,93.55,0.0,0,212.6,306.15
Male,60,No,0,33.830099,-118.182239,0,35,No Offer,Yes,48.93,No,Yes,Cable,14.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.0,2010.55,0.0,0,1712.55,3723.1
Female,24,No,2,39.075694,-121.70606,0,26,No Offer,No,0.0,No Phone Service,Yes,DSL,27.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,29.8,786.5,10.28,0,0.0,776.22
Female,77,No,0,40.186772,-122.388361,0,37,Offer C,Yes,41.85,Yes,Yes,Fiber Optic,2.0,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,106.75,4056.75,0.0,0,1548.45,5605.2
Female,50,No,0,38.684437,-121.055634,0,55,No Offer,Yes,8.93,Yes,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.1,4144.9,0.0,0,491.15,4636.05
Male,71,Yes,0,34.090925,-118.128164,1,3,No Offer,Yes,41.3,Yes,Yes,Fiber Optic,2.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.9,334.65,0.0,0,123.9,458.55
Male,42,Yes,0,35.449881,-118.841442,1,18,No Offer,Yes,34.17,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.75,1691.9,0.0,0,615.06,2306.96
Male,80,Yes,0,33.570023,-117.773669,9,50,No Offer,Yes,14.49,Yes,Yes,Fiber Optic,17.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,101.9,5265.5,0.0,0,724.5,5990.0
Male,78,No,0,34.02381,-118.156582,0,1,No Offer,No,0.0,No Phone Service,Yes,DSL,8.0,No,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,39.65,39.65,0.0,20,0.0,59.65
Female,28,No,0,32.825086,-117.199424,0,1,No Offer,Yes,39.94,No,Yes,Cable,59.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,45.3,45.3,0.0,0,39.94,85.24
Male,73,No,0,38.049292,-122.228415,0,2,No Offer,Yes,5.57,No,Yes,Cable,24.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66.4,94.55,0.0,0,11.14,105.69
Male,70,Yes,0,35.591387,-121.032256,1,72,Offer A,No,0.0,No Phone Service,Yes,DSL,7.0,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,64.95,4546.0,0.0,30,0.0,4576.0
Male,40,Yes,0,34.286131,-118.435969,1,1,Offer E,No,0.0,No Phone Service,Yes,DSL,20.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,50.35,50.35,0.0,0,0.0,50.35
Male,58,No,0,39.292334,-121.320597,0,18,No Offer,Yes,38.87,Yes,Yes,Fiber Optic,7.0,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,80.65,1451.9,0.0,30,699.66,2181.56
Female,77,Yes,0,37.03889,-121.528955,1,37,No Offer,Yes,25.35,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.6,727.8,0.0,0,937.95,1665.75
Male,27,No,0,37.316146,-121.936285,0,10,No Offer,Yes,39.39,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Bank Withdrawal,20.0,185.4,0.0,0,393.9,579.3
Male,74,Yes,0,37.937082,-122.532369,1,53,No Offer,Yes,39.36,Yes,Yes,Fiber Optic,23.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,5485.5,0.0,0,2086.08,7571.58
Female,33,No,2,34.070291,-118.349191,0,7,No Offer,No,0.0,No Phone Service,Yes,Cable,19.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,29.8,201.95,0.0,0,0.0,201.95
Female,40,Yes,1,32.747484,-117.166877,5,37,No Offer,Yes,44.68,Yes,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,24.1,861.85,0.0,0,1653.16,2515.01
Female,41,No,0,37.458367,-119.345011,0,1,No Offer,Yes,34.04,No,Yes,DSL,23.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,52.2,52.2,0.0,0,34.04,86.24
Male,79,Yes,0,32.730264,-116.950963,3,9,No Offer,Yes,22.79,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.85,183.15,0.0,0,205.11,388.26
Male,77,No,0,32.67102,-117.095235,0,55,Offer B,No,0.0,No Phone Service,Yes,DSL,30.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.85,2479.05,0.0,0,0.0,2479.05
Female,50,Yes,0,33.215251,-116.53633,5,53,Offer B,Yes,46.24,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.05,990.45,0.0,0,2450.72,3441.17
Female,63,Yes,1,34.15136,-118.364786,1,72,No Offer,Yes,14.46,No,Yes,Fiber Optic,29.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.65,7726.35,0.0,0,1041.12,8767.47
Female,72,No,0,32.89325,-117.087091,0,35,Offer C,Yes,10.73,Yes,Yes,Fiber Optic,3.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,108.35,3726.15,0.0,0,375.55,4101.7
Male,55,Yes,0,37.304681,-121.809955,3,1,Offer E,No,0.0,No Phone Service,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,23.45,23.45,0.0,0,0.0,23.45
Male,33,Yes,0,34.294142,-118.603883,3,59,Offer B,Yes,25.57,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.3,1192.7,0.0,0,1508.63,2701.33
Female,44,No,0,34.133809,-117.523724,0,7,Offer E,Yes,3.34,No,Yes,Cable,13.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,78.5,571.05,0.0,0,23.38,594.43
Male,35,No,0,36.301689,-119.018233,0,2,Offer E,Yes,13.73,No,Yes,DSL,11.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,47.8,92.45,0.0,0,27.46,119.91
Male,45,Yes,0,33.830431,-118.074071,9,54,Offer B,No,0.0,No Phone Service,Yes,Cable,9.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,30.4,1621.35,0.0,0,0.0,1621.35
Female,44,No,0,38.400264,-120.641274,0,24,No Offer,Yes,25.81,Yes,Yes,Fiber Optic,3.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,1938.05,0.0,0,619.44,2557.49
Male,61,Yes,0,32.957195,-117.202542,1,11,Offer D,Yes,13.33,No,Yes,Fiber Optic,19.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Bank Withdrawal,79.5,868.5,0.0,50,146.63,1065.13
Male,56,Yes,1,34.18454,-119.224666,5,40,No Offer,Yes,14.41,No,Yes,Fiber Optic,22.0,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,85.05,3355.65,38.15,0,576.4,3893.9
Male,21,Yes,0,37.794487,-122.42227,10,72,No Offer,Yes,14.19,Yes,Yes,Fiber Optic,71.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,108.2,7840.6,0.0,0,1021.68,8862.28
Female,35,No,0,37.277592,-121.986477,0,18,Offer D,Yes,34.12,No,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.8,1221.65,0.0,0,614.16,1835.81
Male,19,Yes,0,37.731505,-122.384532,3,33,Offer C,Yes,15.89,No,Yes,DSL,52.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,61.05,2018.4,0.0,0,524.37,2542.77
Female,23,Yes,0,33.830431,-118.074071,1,64,No Offer,Yes,36.24,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.2,1277.75,0.0,0,2319.36,3597.11
Female,31,No,0,39.872961,-120.198876,0,34,Offer C,Yes,43.17,No,Yes,DSL,8.0,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,55.0,1885.15,0.0,0,1467.78,3352.93
Female,20,Yes,0,33.75462,-118.071128,1,19,Offer D,Yes,21.71,Yes,Yes,Fiber Optic,47.0,No,No,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.65,1761.05,0.0,80,412.49,2253.54
Male,77,No,0,38.010092,-122.689442,0,12,No Offer,No,0.0,No Phone Service,Yes,DSL,10.0,No,No,Yes,Yes,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,43.65,526.95,0.0,0,0.0,526.95
Female,61,Yes,0,33.956228,-118.120993,1,60,Offer B,No,0.0,No Phone Service,Yes,Cable,2.0,Yes,Yes,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,37.7,2288.7,0.0,0,0.0,2288.7
Female,37,No,0,37.787186,-122.14633,0,46,No Offer,Yes,43.27,Yes,Yes,Fiber Optic,21.0,Yes,Yes,No,No,No,No,No,No,Month-to-Month,No,Credit Card,84.25,3847.6,0.0,100,1990.42,5938.02
Male,77,Yes,0,33.716136,-117.752574,1,36,No Offer,Yes,16.61,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,96.5,3436.1,0.0,0,597.96,4034.06
Male,42,No,0,39.182916,-123.552571,0,40,No Offer,Yes,32.78,Yes,Yes,Fiber Optic,29.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,102.65,4108.15,0.0,0,1311.2,5419.35
Male,62,No,0,37.713926,-121.928425,0,22,Offer D,Yes,7.28,Yes,Yes,DSL,7.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.45,1127.35,0.0,0,160.16,1287.51
Female,63,No,0,33.975332,-118.355252,0,50,Offer B,Yes,29.8,No,Yes,Fiber Optic,26.0,No,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.7,4304.5,0.0,0,1490.0,5794.5
Female,49,Yes,1,34.088017,-118.327168,10,68,No Offer,Yes,43.51,Yes,Yes,DSL,22.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,No,Credit Card,88.0,6161.9,0.0,40,2958.68,9160.58
Male,55,No,0,34.245289,-117.642503,0,40,No Offer,No,0.0,No Phone Service,Yes,Cable,12.0,No,Yes,No,Yes,No,No,No,No,One Year,No,Credit Card,36.0,1382.9,0.0,130,0.0,1512.9
Female,68,Yes,0,33.141265,-116.967221,2,32,Offer C,Yes,2.17,Yes,Yes,Fiber Optic,11.0,No,No,Yes,No,No,No,No,Yes,Two Year,No,Mailed Check,79.3,2570.0,0.0,0,69.44,2639.44
Male,42,No,0,34.438581,-119.685368,0,1,Offer E,Yes,17.27,No,Yes,Fiber Optic,10.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,71.55,71.55,0.0,0,17.27,88.82
Female,39,No,0,34.70434,-120.02609,0,56,No Offer,No,0.0,No Phone Service,Yes,DSL,19.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,45.05,2560.1,0.0,0,0.0,2560.1
Female,25,Yes,0,32.733564,-117.033713,1,46,Offer B,Yes,44.74,Yes,Yes,DSL,82.0,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,53.1,2459.8,0.0,0,2058.04,4517.84
Male,80,Yes,2,39.141934,-122.770679,5,22,No Offer,No,0.0,No Phone Service,Yes,Cable,18.0,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,40.05,880.2,0.0,0,0.0,880.2
Female,45,No,0,33.885499,-117.324959,0,46,Offer B,Yes,27.97,Yes,Yes,Fiber Optic,22.0,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.1,4674.4,0.0,0,1286.62,5961.02
Female,35,No,0,33.081478,-117.033814,0,16,Offer D,Yes,20.65,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,20.1,296.15,0.0,0,330.4,626.55
Female,44,No,0,33.748478,-117.858918,0,35,Offer C,Yes,10.49,Yes,Yes,Fiber Optic,17.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100.25,3527.6,0.0,0,367.15,3894.75
Male,36,No,0,35.342891,-119.064803,0,46,Offer B,Yes,24.13,No,Yes,Cable,16.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,45.2,2065.15,0.0,0,1109.98,3175.13
Female,48,Yes,0,37.945288,-122.383941,10,72,Offer A,Yes,41.68,Yes,Yes,Fiber Optic,28.0,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,100.65,7334.05,0.0,0,3000.96,10335.01
Male,62,No,3,39.245911,-123.77214,0,40,No Offer,No,0.0,No Phone Service,Yes,Cable,57.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Credit Card,40.25,1564.05,0.0,0,0.0,1564.05
Male,42,No,0,41.950683,-124.097094,0,10,No Offer,No,0.0,No Phone Service,Yes,DSL,30.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,33.9,298.45,0.0,0,0.0,298.45
Male,52,Yes,1,37.587494,-121.862856,7,72,No Offer,Yes,15.96,No,Yes,DSL,26.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,68.4,4855.35,0.0,0,1149.12,6004.47
Female,65,Yes,0,34.177267,-118.31003,1,35,No Offer,Yes,15.98,Yes,Yes,Cable,22.0,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.5,3653.35,0.0,0,559.3,4212.65
Female,66,No,0,37.942551,-122.491642,0,51,No Offer,Yes,47.46,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,19.6,967.9,0.0,0,2420.46,3388.36
Female,48,No,0,35.735694,-118.738483,0,45,Offer B,Yes,8.4,No,Yes,DSL,8.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,62.55,2796.45,0.0,0,378.0,3174.45
Male,57,Yes,0,39.068071,-121.832638,1,14,Offer D,Yes,44.95,No,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,44.6,641.25,0.0,0,629.3,1270.55
Female,21,No,0,40.582399,-122.195512,0,4,No Offer,Yes,41.72,Yes,Yes,Fiber Optic,69.0,No,Yes,Yes,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.05,333.55,0.0,0,166.88,500.43
Female,30,No,0,37.734971,-120.954271,0,2,No Offer,Yes,26.87,Yes,Yes,Fiber Optic,52.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,75.9,143.35,0.0,0,53.74,197.09
Male,42,No,0,33.28156,-115.955541,0,39,No Offer,Yes,48.61,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Bank Withdrawal,19.35,779.2,0.0,0,1895.79,2674.99
Male,23,No,0,36.995162,-120.955099,0,8,Offer E,Yes,35.21,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card,20.45,162.3,0.0,0,281.68,443.98
Male,30,No,3,33.889605,-115.257009,0,20,No Offer,Yes,22.78,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Withdrawal,19.4,374.5,0.0,0,455.6,830.1
Male,44,Yes,0,33.958134,-118.330905,7,50,Offer B,Yes,26.06,Yes,Yes,Fiber Optic,18.0,No,No,No,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,99.4,5059.75,0.0,0,1303.0,6362.75
Male,50,No,0,40.497283,-123.93037,0,48,Offer B,Yes,44.76,Yes,Yes,DSL,18.0,Yes,No,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,70.95,3629.2,0.0,0,2148.48,5777.68
Male,42,Yes,0,37.304681,-121.809955,1,17,Offer D,Yes,17.71,Yes,Yes,Fiber Optic,13.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,92.55,1515.1,0.0,0,301.07,1816.17
Female,42,No,0,41.171578,-120.913161,0,46,Offer B,Yes,32.78,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Withdrawal,21.1,937.1,0.0,0,1507.88,2444.98
Male,75,Yes,0,33.907361,-117.109972,1,29,No Offer,Yes,25.78,Yes,Yes,Fiber Optic,28.0,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,98.5,3004.15,37.55,40,747.62,3754.22
Male,53,No,0,37.266388,-122.26308,0,10,No Offer,Yes,18.03,No,Yes,Fiber Optic,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,110.1,1043.3,0.0,0,180.3,1223.6
Female,43,No,0,32.64164,-116.985026,0,12,No Offer,Yes,18.71,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card,19.7,220.35,0.0,0,224.52,444.87
Male,48,Yes,0,39.178337,-120.162806,3,14,No Offer,Yes,22.14,Yes,Yes,DSL,11.0,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,66.6,979.5,0.0,0,309.96,1289.46
Male,60,Yes,1,37.351214,-121.952417,10,67,Offer A,Yes,18.29,Yes,Yes,Fiber Optic,11.0,Yes,Yes,No,Yes,No,No,No,Yes,One Year,No,Bank Withdrawal,89.55,6038.55,33.76,0,1225.43,7230.22
Female,56,No,2,38.049292,-122.228415,0,39,No Offer,No,0.0,No Phone Service,Yes,DSL,24.0,No,No,Yes,No,No,No,No,No,Month-to-Month,No,Credit Card,30.1,1131.3,0.0,150,0.0,1281.3
Female,29,No,0,41.10831,-121.360362,0,7,Offer E,Yes,16.2,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card,19.9,173.15,0.0,0,113.4,286.55
Female,69,Yes,0,33.848733,-117.788357,8,72,Offer A,Yes,7.85,Yes,Yes,Fiber Optic,20.0,Yes,Yes,No,No,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,106.85,7677.4,0.0,100,565.2,8342.6
Male,78,Yes,0,40.059385,-122.091481,3,4,Offer E,No,0.0,No Phone Service,Yes,DSL,5.0,No,No,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,29.9,118.25,0.0,0,0.0,118.25
Male,40,Yes,2,34.153733,-118.593408,1,4,Offer E,Yes,25.9,No,Yes,DSL,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,44.8,169.65,0.0,0,103.6,273.25
Female,46,Yes,0,40.294034,-120.512622,0,14,No Offer,Yes,14.61,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card,20.4,292.4,0.0,0,204.54,496.94
Female,45,Yes,1,34.364153,-118.615583,1,41,No Offer,Yes,23.95,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Bank Withdrawal,19.7,804.25,0.0,0,981.95,1786.2
Female,60,No,0,39.564113,-120.868836,0,26,Offer C,Yes,40.14,No,Yes,Fiber Optic,4.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95.85,2475.35,0.0,0,1043.64,3518.99
Female,23,Yes,0,39.082568,-121.55325,2,64,No Offer,Yes,18.03,No,Yes,Cable,42.0,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Mailed Check,74.35,4759.55,0.0,0,1153.92,5913.47
Male,62,Yes,0,34.567058,-117.362329,2,23,Offer D,Yes,24.88,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,19.65,436.9,0.0,0,572.24,1009.14
Male,47,Yes,3,41.269521,-123.546958,2,52,Offer B,Yes,39.48,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card,20.85,1071.6,0.0,0,2052.96,3124.56
Male,59,Yes,1,38.41935,-120.469545,1,19,Offer D,Yes,11.75,No,Yes,Cable,21.0,Yes,No,No,No,No,No,No,Yes,One Year,Yes,Bank Withdrawal,48.95,955.6,0.0,0,223.25,1178.85
Female,51,Yes,3,34.062095,-118.401508,3,23,Offer D,Yes,5.7,Yes,Yes,Fiber Optic,30.0,Yes,No,No,No,No,No,No,Yes,One Year,No,Credit Card,81.85,1810.85,0.0,0,131.1,1941.95
Male,51,No,0,32.619465,-116.593605,0,48,Offer B,Yes,2.53,Yes,Yes,Cable,6.0,Yes,No,Yes,No,Yes,Yes,Yes,No,One Year,Yes,Credit Card,78.75,3682.45,0.0,40,121.44,3843.89
Male,74,No,0,33.744119,-118.31448,0,3,No Offer,Yes,48.34,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.0,237.75,0.0,0,145.02,382.77
Female,33,Yes,1,32.707892,-117.05512,6,28,Offer C,Yes,41.41,Yes,Yes,DSL,30.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,49.9,1410.25,0.0,0,1159.48,2569.73
Male,75,Yes,0,37.290606,-119.216328,6,30,No Offer,Yes,33.48,Yes,Yes,Fiber Optic,22.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.7,3181.8,0.0,0,1004.4,4186.2
Female,44,No,0,38.724322,-120.991237,0,1,Offer E,Yes,26.37,No,No,No Internet Service,0.0,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Mailed Check,20.3,20.3,0.0,0,26.37,46.67
